Time(Epoch),Time(seconds),Load Cell (lbf),Run Tank Pressure (psig),Combustion Chamber Pressure (psig),Supply Tank Pressure (psig)
3716132497.784,50.4130001068115,-83.772197,761.883897,-0.114038,871.019808
3716132497.814,50.4430003166199,-91.227616,762.146983,-0.307002,870.353802
3716132497.843,50.4720001220703,-91.227616,761.778715,-0.131576,870.213513
3716132497.872,50.5010004043579,-85.127706,761.989131,0.342064,870.721772
3716132497.901,50.5300002098084,-85.127706,761.848854,0.324519,871.650688
3716132497.931,50.5600004196167,-87.161009,761.796236,-0.236827,871.40534
3716132497.96,50.5890002250671,-91.227616,761.866375,-0.16666,870.353802
3716132497.991,50.6200003623962,-85.127706,761.778715,0.026304,870.774354
3716132498.02,50.6490001678467,-82.416648,761.918992,0.236806,870.791917
3716132498.05,50.679000377655,-86.483255,761.585768,-0.026325,870.704315
3716132498.081,50.710000038147,-85.127706,761.077169,-0.342085,870.704315
3716132498.111,50.7400002479553,-89.194313,761.796236,-0.692923,870.30122
3716132498.144,50.7730002403259,-85.8055,761.778715,-0.131576,870.511443
3716132498.174,50.8029999732971,-82.416648,761.743619,0.324519,871.300176
3716132498.209,50.8380002975464,-83.772197,762.1996,-0.00878,870.721772
3716132498.237,50.8660001754761,-84.449951,762.146983,0.026304,871.019808
3716132498.268,50.8970003128052,-85.8055,761.620863,-0.342085,870.721772
3716132498.297,50.9260001182556,-88.516558,762.094366,-0.833264,870.897081
3716132498.327,50.956000328064,-85.8055,762.146983,-0.517504,870.791917
3716132498.357,50.9860000610352,-84.449951,761.97161,-0.219289,870.581588
3716132498.388,51.0170001983643,-83.094442,761.53315,0.499938,870.897081
3716132498.417,51.0460000038147,-85.8055,761.287638,-0.043864,870.721772
3716132498.448,51.0770001411438,-87.161009,761.743619,-0.692923,870.844499
3716132498.478,51.1070003509522,-89.872067,761.53315,-0.868348,870.458861
3716132498.506,51.1350002288818,-85.127706,762.164557,0.008759,870.511443
3716132498.539,51.1680002212524,-85.8055,761.918992,0.236806,870.739335
3716132498.566,51.1950001716614,-85.127706,761.550672,0.166639,870.791917
3716132498.597,51.2260003089905,-87.161009,762.041748,-0.710468,870.406279
3716132498.627,51.2560000419617,-88.516558,761.901471,-0.061409,870.248638
3716132498.655,51.2840003967285,-83.772197,762.410069,0.131555,870.739335
3716132498.686,51.3150000572205,-82.416648,761.655906,-0.00878,871.422903
3716132498.718,51.3470001220703,-87.161009,762.006705,-0.605217,871.40534
3716132498.748,51.3770003318787,-87.838804,761.392873,-0.552588,871.07239
3716132498.777,51.4060001373291,-89.872067,761.743619,-0.289456,870.564025
3716132498.808,51.4370002746582,-85.127706,762.304835,-0.412253,870.721772
3716132498.837,51.4660000801086,-83.772197,761.866375,0.306974,870.967226
3716132498.869,51.4980001449585,-82.416648,761.463012,-0.16666,870.949663
3716132498.898,51.5269999504089,-86.483255,761.655906,-0.043864,871.580649
3716132498.927,51.5560002326965,-88.516558,762.006705,-0.078947,870.318677
3716132498.956,51.585000038147,-85.127706,761.813758,-0.184205,870.932101
3716132498.986,51.6150002479553,-82.416648,762.11194,0.219268,871.019808
3716132499.017,51.6460003852844,-87.161009,761.708523,0.201723,871.212574
3716132499.048,51.6770000457764,-87.161009,761.901471,0.166639,871.563087
3716132499.079,51.7080001831055,-89.872067,761.427916,-0.938515,871.212574
3716132499.109,51.7380003929138,-84.449951,762.1996,0.201723,870.809479
3716132499.138,51.7670001983643,-84.449951,761.97161,0.394687,871.247594
3716132499.165,51.7940001487732,-85.127706,761.691002,0.078926,870.826936
3716132499.195,51.8240003585815,-89.194313,761.673481,-0.763097,870.651733
3716132499.225,51.8540000915527,-85.127706,761.848854,-0.359624,870.511443
3716132499.253,51.8819999694824,-81.061139,762.024227,0.184184,871.10741
3716132499.284,51.9130001068115,-85.8055,761.726098,-0.32454,871.089847
3716132499.315,51.9440002441406,-86.483255,761.603289,-0.412253,871.44036
3716132499.345,51.9739999771118,-87.161009,761.691002,-0.447336,871.545524
3716132499.375,52.0040001869202,-83.772197,762.146983,-0.149121,871.335195
3716132499.407,52.03600025177,-84.449951,761.918992,0.27189,870.791917
3716132499.439,52.0680003166199,-81.061139,761.918992,0.184184,871.089847
3716132499.469,52.0980000495911,-82.416648,761.954088,0.394687,871.931162
3716132499.5,52.1290001869202,-86.483255,762.076844,-0.219289,871.580649
3716132499.53,52.1590003967285,-84.449951,761.340256,-0.342085,870.66919
3716132499.564,52.1930003166199,-85.8055,761.498054,-0.429791,870.949663
3716132499.593,52.2220001220703,-88.516558,761.673481,-0.692923,870.371259
3716132499.623,52.2520003318787,-84.449951,761.848854,-0.499959,870.809479
3716132499.655,52.2840003967285,-86.483255,762.357452,-0.096492,871.019808
3716132499.684,52.313000202179,-83.772197,761.568246,-0.359624,871.265156
3716132499.714,52.3430004119873,-87.161009,761.989131,-0.499959,870.721772
3716132499.746,52.375,-88.516558,761.53315,-0.236827,870.721772
3716132499.772,52.4010000228882,-85.127706,761.848854,0.306974,871.089847
3716132499.801,52.4300003051758,-81.738893,761.691002,-0.131576,871.195012
3716132499.829,52.4580001831055,-88.516558,761.778715,-0.429791,870.949663
3716132499.857,52.4860000610352,-85.8055,762.024227,-0.570133,870.721772
3716132499.886,52.5150003433228,-81.738893,761.918992,0.324519,871.195012
3716132499.916,52.5450000762939,-86.483255,761.270064,-0.429791,870.809479
3716132499.945,52.5740003585815,-87.838804,761.778715,-0.254373,870.756897
3716132499.974,52.603000164032,-84.449951,761.638385,-0.289456,871.615669
3716132500.005,52.6340003013611,-82.416648,761.585768,0.254352,871.335195
3716132500.034,52.6630001068115,-82.416648,761.743619,-0.00878,871.352758
3716132500.064,52.6930003166199,-85.8055,761.357777,-0.657839,871.10741
3716132500.092,52.7210001945496,-91.227616,761.97161,-0.184205,870.178493
3716132500.121,52.75,-84.449951,762.146983,0.254352,870.809479
3716132500.151,52.7800002098084,-81.061139,761.53315,0.201723,871.265156
3716132500.181,52.8100004196167,-85.8055,761.480533,0.11401,870.932101
3716132500.213,52.8420000076294,-89.872067,761.813758,-0.342085,870.704315
3716132500.242,52.871000289917,-85.8055,761.848854,-0.359624,870.406279
3716132500.273,52.9019999504089,-83.772197,762.515303,0.061388,870.546569
3716132500.304,52.933000087738,-83.094442,761.866375,0.184184,871.054828
3716132500.332,52.9609999656677,-85.8055,761.708523,0.061388,870.791917
3716132500.361,52.9900002479553,-87.838804,761.673481,-0.798181,870.66919
3716132500.391,53.0199999809265,-85.8055,761.848854,-0.377169,871.002245
3716132500.421,53.0500001907349,-83.094442,761.620863,0.306974,870.844499
3716132500.452,53.081000328064,-81.061139,761.813758,0.061388,872.123928
3716132500.483,53.1119999885559,-87.161009,761.866375,-0.114038,870.967226
3716132500.514,53.143000125885,-87.161009,761.620863,-0.464875,870.932101
3716132500.544,53.1730003356934,-89.872067,761.866375,-0.499959,870.231075
3716132500.573,53.2020001411438,-84.449951,761.97161,-0.342085,871.475485
3716132500.603,53.2320003509521,-82.416648,761.673481,0.1491,870.932101
3716132500.633,53.2620000839233,-86.483255,761.620863,-0.342085,870.739335
3716132500.663,53.2920002937317,-85.8055,761.726098,-0.605217,870.897081
3716132500.692,53.3210000991821,-88.516558,761.44549,-0.622755,871.44036
3716132500.723,53.3520002365112,-85.8055,762.585442,-0.114038,871.563087
3716132500.755,53.3840003013611,-84.449951,761.515629,0.517483,870.949663
3716132500.785,53.4140000343323,-83.094442,761.989131,0.026304,871.300176
3716132500.815,53.4440002441406,-86.483255,761.778715,-0.131576,870.914644
3716132500.847,53.4760003089905,-88.516558,761.427916,-0.394708,870.63417
3716132500.877,53.5060000419617,-91.90537,761.550672,-0.307002,871.335195
3716132500.907,53.53600025177,-85.127706,762.1996,0.026304,870.826936
3716132500.937,53.5659999847412,-83.094442,761.620863,0.078926,871.124867
3716132500.967,53.5960001945496,-86.483255,761.901471,-0.00878,870.932101
3716132500.998,53.6270003318787,-86.483255,761.743619,-0.307002,870.826936
3716132501.027,53.6560001373291,-89.872067,761.813758,-0.236827,871.002245
3716132501.054,53.683000087738,-84.449951,761.708523,0.078926,871.545524
3716132501.085,53.7140002250671,-79.027835,761.954088,-0.307002,871.755853
3716132501.117,53.746000289917,-85.8055,761.883897,-0.464875,871.230031
3716132501.145,53.7740001678467,-87.838804,761.427916,-0.131576,870.63417
3716132501.175,53.804000377655,-85.8055,761.954088,-0.201744,870.914644
3716132501.206,53.835000038147,-86.483255,762.182079,-0.061409,870.739335
3716132501.235,53.8640003204346,-86.483255,761.375299,0.184184,871.177449
3716132501.265,53.8940000534058,-87.161009,761.252543,-0.517504,871.019808
3716132501.295,53.9240002632141,-90.549861,761.44549,-0.307002,871.10741
3716132501.327,53.956000328064,-88.516558,761.620863,-0.043864,870.371259
3716132501.358,53.9869999885559,-85.8055,761.901471,-0.114038,871.002245
3716132501.388,54.0170001983643,-83.772197,761.708523,0.306974,872.036326
3716132501.417,54.0460000038147,-81.738893,761.778715,0.219268,871.580649
3716132501.447,54.076000213623,-89.194313,761.918992,-0.236827,870.914644
3716132501.475,54.1040000915527,-83.772197,761.813758,-0.342085,870.914644
3716132501.504,54.1330003738403,-85.8055,762.182079,0.11401,870.984683
3716132501.533,54.1620001792908,-87.161009,762.024227,0.1491,871.230031
3716132501.562,54.1909999847412,-87.161009,761.866375,-0.587671,871.054828
3716132501.594,54.2230000495911,-89.194313,761.778715,-0.061409,870.686752
3716132501.621,54.25,-82.416648,761.883897,-0.32454,870.721772
3716132501.655,54.2840003967285,-83.094442,761.918992,0.026304,870.756897
3716132501.684,54.313000202179,-83.772197,761.796236,-0.499959,872.001201
3716132501.717,54.3460001945496,-89.194313,761.620863,-0.061409,871.317739
3716132501.747,54.3760004043579,-85.8055,761.603289,-0.061409,871.825998
3716132501.776,54.4050002098084,-89.872067,761.761141,-0.552588,871.037265
3716132501.807,54.4360003471375,-85.8055,761.866375,-0.236827,871.598106
3716132501.837,54.4660000801086,-81.738893,761.848854,0.535022,871.142429
3716132501.866,54.4950003623962,-87.838804,762.024227,-0.043864,870.879518
3716132501.897,54.5260000228882,-85.127706,761.235021,-0.16666,870.967226
3716132501.928,54.5570001602173,-87.838804,761.796236,-0.342085,871.352758
3716132501.957,54.5859999656677,-82.416648,762.287313,-0.026325,871.335195
3716132501.985,54.6140003204346,-81.061139,761.883897,0.166639,871.948619
3716132502.014,54.643000125885,-86.483255,761.16483,0.236806,871.037265
3716132502.045,54.6740002632141,-87.161009,761.53315,-0.6403,870.774354
3716132502.074,54.7030000686646,-83.094442,761.97161,0.096471,870.949663
3716132502.105,54.7340002059937,-84.449951,762.217121,-0.219289,871.089847
3716132502.134,54.7630000114441,-81.061139,762.094366,0.184184,871.422903
3716132502.163,54.7920002937317,-85.8055,761.30516,-0.692923,870.686752
3716132502.193,54.8220000267029,-88.516558,761.620863,0.201723,870.599151
3716132502.222,54.8510003089905,-84.449951,762.33993,0.1491,871.475485
3716132502.252,54.8810000419617,-81.738893,761.655906,-0.00878,870.949663
3716132502.283,54.9120001792908,-81.738893,762.076844,-0.061409,871.159992
3716132502.311,54.9400000572205,-87.161009,761.357777,-0.412253,871.475485
3716132502.341,54.9700002670288,-85.8055,761.954088,0.096471,870.231075
3716132502.371,55,-83.772197,761.796236,0.1491,871.07239
3716132502.402,55.0310001373291,-81.061139,761.515629,-0.377169,871.317739
3716132502.433,55.0620002746582,-86.483255,761.708523,-0.289456,871.002245
3716132502.463,55.0920000076294,-86.483255,762.006705,-0.026325,871.510505
3716132502.493,55.1220002174378,-88.516558,761.936514,-0.605217,871.563087
3716132502.524,55.1530003547668,-84.449951,762.1996,0.096471,871.563087
3716132502.553,55.1820001602173,-81.061139,762.041748,0.201723,870.897081
3716132502.581,55.210000038147,-85.8055,761.392873,0.026304,870.63417
3716132502.613,55.2420001029968,-88.516558,762.041748,-0.692923,870.756897
3716132502.642,55.2710003852844,-85.8055,761.848854,-0.16666,870.599151
3716132502.672,55.3010001182556,-85.8055,762.252217,0.254352,870.984683
3716132502.703,55.3320002555847,-83.094442,761.954088,0.727985,871.002245
3716132502.735,55.3640003204346,-83.094442,762.304835,0.026304,871.545524
3716132502.764,55.393000125885,-85.8055,761.568246,-0.570133,871.317739
3716132502.795,55.4240002632141,-88.516558,761.778715,-0.763097,870.63417
3716132502.824,55.4530000686646,-86.483255,762.357452,-0.149121,871.633232
3716132502.855,55.4840002059937,-82.416648,761.954088,-0.219289,871.580649
3716132502.886,55.5150003433228,-83.094442,761.410394,-0.16666,871.230031
3716132502.917,55.5460000038147,-85.127706,762.059323,-0.043864,871.054828
3716132502.947,55.5760002136231,-88.516558,761.708523,-0.078947,870.967226
3716132502.975,55.6040000915527,-85.8055,761.585768,-0.061409,871.580649
3716132503.003,55.6319999694824,-84.449951,761.901471,-0.00878,871.87858
3716132503.03,55.6590003967285,-88.516558,761.427916,-0.780635,870.809479
3716132503.059,55.688000202179,-91.90537,761.831279,-0.675384,870.756897
3716132503.09,55.7190003395081,-85.127706,762.357452,-0.307002,870.756897
3716132503.121,55.75,-83.094442,761.778715,-0.307002,871.124867
3716132503.152,55.7810001373291,-82.416648,761.796236,0.11401,871.913599
3716132503.182,55.8110003471375,-86.483255,761.954088,-0.307002,870.844499
3716132503.212,55.8410000801086,-91.227616,761.936514,-0.745552,871.019808
3716132503.243,55.8720002174377,-90.549861,761.831279,-0.201744,870.493986
3716132503.273,55.9019999504089,-85.127706,761.743619,-0.149121,871.370321
3716132503.301,55.9300003051758,-81.738893,761.603289,-0.254373,871.983744
3716132503.331,55.960000038147,-85.8055,761.53315,-0.342085,871.87858
3716132503.364,55.9930000305176,-88.516558,761.603289,-0.464875,871.563087
3716132503.392,56.0210003852844,-90.549861,761.463012,0.166639,870.406279
3716132503.421,56.0500001907349,-84.449951,762.024227,-0.184205,870.826936
3716132503.452,56.081000328064,-80.383384,761.778715,0.359603,871.317739
3716132503.481,56.1100001335144,-88.516558,761.480533,0.131555,870.967226
3716132503.51,56.139000415802,-87.161009,761.901471,-0.429791,870.897081
3716132503.542,56.1710000038147,-85.8055,761.44549,-0.219289,870.774354
3716132503.572,56.2010002136231,-85.8055,762.480208,-0.412253,870.949663
3716132503.603,56.2320003509521,-83.094442,761.989131,-0.00878,871.510505
3716132503.632,56.2610001564026,-84.449951,761.620863,-0.114038,871.931162
3716132503.663,56.2920002937317,-87.161009,761.392873,-0.026325,871.685814
3716132503.692,56.3210000991821,-89.194313,761.620863,-0.201744,871.475485
3716132503.722,56.3510003089905,-84.449951,761.761141,-0.114038,871.633232
3716132503.754,56.3830003738403,-84.449951,761.691002,0.096471,870.791917
3716132503.782,56.41100025177,-81.738893,761.901471,0.289435,871.352758
3716132503.813,56.4420003890991,-85.127706,761.603289,-0.16666,871.019808
3716132503.843,56.4720001220703,-89.194313,761.568246,-0.359624,870.862062
3716132503.872,56.5010004043579,-84.449951,761.936514,0.11401,870.897081
3716132503.901,56.5300002098084,-80.383384,762.059323,0.061388,871.352758
3716132503.932,56.5610003471375,-84.449951,761.620863,-0.32454,871.352758
3716132503.962,56.5910000801086,-87.838804,761.322681,-0.464875,870.599151
3716132503.993,56.6220002174377,-88.516558,761.708523,-0.114038,870.63417
3716132504.024,56.6530003547669,-83.094442,762.287313,-0.464875,871.019808
3716132504.053,56.6820001602173,-83.772197,762.182079,-0.114038,871.685814
3716132504.082,56.7109999656677,-83.772197,762.059323,-0.32454,871.40534
3716132504.115,56.7439999580383,-87.161009,761.901471,-0.043864,871.019808
3716132504.145,56.7740001678467,-85.8055,761.708523,-0.464875,871.177449
3716132504.175,56.804000377655,-89.872067,761.708523,0.008759,871.177449
3716132504.207,56.8359999656677,-85.127706,762.129461,-0.131576,871.44036
3716132504.237,56.8660001754761,-83.094442,762.146983,-0.149121,870.879518
3716132504.267,56.8960003852844,-81.738893,761.848854,-0.00878,871.370321
3716132504.296,56.9250001907349,-87.161009,761.918992,-0.903432,871.230031
3716132504.328,56.9570002555847,-86.483255,762.059323,-0.447336,870.651733
3716132504.358,56.9869999885559,-86.483255,761.603289,0.184184,870.897081
3716132504.388,57.0170001983643,-85.127706,761.743619,-0.377169,871.002245
3716132504.418,57.0470004081726,-82.416648,761.831279,0.306974,871.230031
3716132504.444,57.0729999542236,-88.516558,761.655906,-0.552588,870.914644
3716132504.473,57.1020002365112,-83.772197,761.691002,-0.026325,871.124867
3716132504.503,57.1319999694824,-79.70559,761.375299,0.131555,872.141491
3716132504.531,57.1600003242493,-86.483255,762.076844,-0.061409,870.984683
3716132504.563,57.1920003890991,-86.483255,761.638385,-0.517504,871.124867
3716132504.593,57.2220001220703,-91.90537,761.936514,0.131555,871.492942
3716132504.622,57.2510004043579,-83.772197,762.234696,-0.289456,870.897081
3716132504.651,57.2800002098083,-81.738893,761.726098,-0.201744,871.282613
